E [keV] 	 mu/rho (tissue)    	 mu/rho (bone)      	 mu/rho (water) 
1812.0  	 0.05163692415736765 	 0.04850443718801558 	 0.05213460706492119 
1813.0  	 0.0516217525668866 	 0.048490566236056486 	 0.05211930993837604 
1814.0  	 0.05160659160294649 	 0.04847670601799177 	 0.052104023182546644 
1815.0  	 0.051591441246771626 	 0.04846285651693836 	 0.05208874677731832 
1816.0  	 0.05157630147963514 	 0.04844901771605185 	 0.05207348070263248 
1817.0  	 0.05156117228285921 	 0.048435189598526926 	 0.05205822493848692 
1818.0  	 0.05154605363781463 	 0.04842137214759684 	 0.05204297946493527 
1819.0  	 0.051530945525920815 	 0.048407565346533614 	 0.05202774426208705 
1820.0  	 0.05151584792864559 	 0.04839376917864765 	 0.05201251931010732 
1821.0  	 0.0515007608275049 	 0.04837998362728771 	 0.05199730458921652 
1822.0  	 0.05148568420406308 	 0.04836620867584102 	 0.0519821000796905 
1823.0  	 0.05147061803993216 	 0.048352444307732834 	 0.05196690576186 
1824.0  	 0.05145556231677212 	 0.04833869050642654 	 0.05195172161611075 
1825.0  	 0.051440517016290516 	 0.0483249472554234 	 0.05193654762288312 
1826.0  	 0.05142548212024247 	 0.04831121453826261 	 0.05192138376267204 
1827.0  	 0.05141045761043049 	 0.048297492338521146 	 0.05190623001602682 
1828.0  	 0.05139544346870412 	 0.048283780639813444 	 0.05189108636355084 
1829.0  	 0.05138043967696022 	 0.04827007942579164 	 0.0518759527859016 
1830.0  	 0.051365446217142396 	 0.048256388680145194 	 0.051860829263790334 
1831.0  	 0.05135046307124103 	 0.048242708386600885 	 0.05184571577798192 
1832.0  	 0.051335490221293224 	 0.04822903852892273 	 0.051830612309294775 
1833.0  	 0.051320527649382434 	 0.048215379090911815 	 0.05181551883860051 
1834.0  	 0.05130557533763858 	 0.04820173005640621 	 0.051800435346823964 
1835.0  	 0.051290633268237656 	 0.048188091409280875 	 0.05178536181494284 
1836.0  	 0.05127570142340181 	 0.04817446313344766 	 0.0517702982239877 
1837.0  	 0.05126077978539896 	 0.04816084521285488 	 0.05175524455504161 
1838.0  	 0.05124586833654289 	 0.04814723763148758 	 0.05174020078924018 
1839.0  	 0.0512309670591929 	 0.0481336403733672 	 0.051725166907771146 
1840.0  	 0.05121607593575396 	 0.04812005342255164 	 0.05171014289187456 
1841.0  	 0.05120119494867612 	 0.04810647676313494 	 0.05169512872284218 
1842.0  	 0.05118632408045479 	 0.04809291037924737 	 0.051680124382017655 
1843.0  	 0.05117146331363034 	 0.04807935425505522 	 0.05166512985079613 
1844.0  	 0.051156612630788176 	 0.048065808374760786 	 0.05165014511062431 
1845.0  	 0.05114177201455834 	 0.04805227272260217 	 0.05163517014300005 
1846.0  	 0.05112694144761555 	 0.0480387472828532 	 0.051620204929472294 
1847.0  	 0.05111212091267915 	 0.04802523203982348 	 0.05160524945164106 
1848.0  	 0.05109731039251256 	 0.04801172697785796 	 0.051590303691156886 
1849.0  	 0.05108250986992375 	 0.04799823208133727 	 0.051575367629721175 
1850.0  	 0.05106771932776448 	 0.04798474733467714 	 0.051560441249085535 
1851.0  	 0.051052938748930674 	 0.04797127272232876 	 0.051545524531052024 
1852.0  	 0.05103816811636197 	 0.047957808228778376 	 0.051530617457472755 
1853.0  	 0.05102340741304177 	 0.047944353838547324 	 0.05151572001024981 
1854.0  	 0.051008656621996815 	 0.047930909536191765 	 0.051500832171334956 
1855.0  	 0.050993915726297454 	 0.04791747530630281 	 0.0514859539227297 
1856.0  	 0.05097918470905729 	 0.04790405113350645 	 0.05147108524648506 
1857.0  	 0.05096446355343293 	 0.04789063700246302 	 0.05145622612470121 
1858.0  	 0.050949752242624234 	 0.047877232897867786 	 0.05144137653952772 
1859.0  	 0.050935050759873625 	 0.04786383880445014 	 0.05142653647316285 
1860.0  	 0.050920359088466524 	 0.04785045470697401 	 0.05141170590785395 
1861.0  	 0.05090567721173085 	 0.0478370805902376 	 0.051396884825896966 
1862.0  	 0.050891005113037055 	 0.047823716439073245 	 0.05138207320963637 
1863.0  	 0.05087634277579794 	 0.047810362238347386 	 0.05136727104146503 
1864.0  	 0.05086169018346846 	 0.047797017972960376 	 0.05135247830382399 
1865.0  	 0.05084704731954567 	 0.04778368362784646 	 0.05133769497920234 
1866.0  	 0.050832414167568736 	 0.047770359187973836 	 0.05132292105013721 
1867.0  	 0.05081779071111851 	 0.04775704463834422 	 0.05130815649921337 
1868.0  	 0.05080317693381757 	 0.04774373996399296 	 0.051293401309063194 
1869.0  	 0.050788572819330136 	 0.04773044514998898 	 0.051278655462366596 
1870.0  	 0.050773978351361784 	 0.04771716018143453 	 0.05126391894185066 
1871.0  	 0.050759393513659566 	 0.0477038850434653 	 0.051249191730289786 
1872.0  	 0.05074481829001152 	 0.04769061972125006 	 0.05123447381050519 
1873.0  	 0.05073025266424703 	 0.0476773641999909 	 0.051219765165365166 
1874.0  	 0.05071569662023615 	 0.047664118464922724 	 0.05120506577778443 
1875.0  	 0.05070115014188995 	 0.04765088250131359 	 0.05119037563072448 
1876.0  	 0.050686613213160134 	 0.04763765629446436 	 0.05117569470719317 
1877.0  	 0.05067208581803894 	 0.047624439829708556 	 0.05116102299024448 
1878.0  	 0.05065756794055915 	 0.04761123309241254 	 0.051146360462978685 
1879.0  	 0.05064305956479382 	 0.04759803606797516 	 0.05113170710854191 
1880.0  	 0.05062856067485622 	 0.04758484874182779 	 0.05111706291012615 
1881.0  	 0.05061407125489967 	 0.04757167109943419 	 0.05110242785096902 
1882.0  	 0.05059959128911754 	 0.04755850312629051 	 0.05108780191435375 
1883.0  	 0.05058512076174296 	 0.04754534480792502 	 0.05107318508360886 
1884.0  	 0.05057065965704878 	 0.04753219612989817 	 0.05105857734210813 
1885.0  	 0.0505562079593475 	 0.04751905707780248 	 0.05104397867327047 
1886.0  	 0.05054176565299109 	 0.04750592763726243 	 0.05102938906055976 
1887.0  	 0.0505273327223708 	 0.047492807793934305 	 0.051014808487484624 
1888.0  	 0.05051290915191731 	 0.04747969753350631 	 0.051000236937598434 
1889.0  	 0.05049849492610015 	 0.04746659684169818 	 0.05098567439449901 
1890.0  	 0.05048409002942815 	 0.047453505704261434 	 0.050971120841828685 
1891.0  	 0.05046969444644877 	 0.04744042410697891 	 0.05095657626327385 
1892.0  	 0.05045530816174839 	 0.04742735203566506 	 0.050942040642565196 
1893.0  	 0.05044093115995196 	 0.04741428947616558 	 0.050927513963477264 
1894.0  	 0.05042656342572309 	 0.047401236414357485 	 0.050912996209828504 
1895.0  	 0.05041220494376362 	 0.047388192836148875 	 0.050898487365480964 
1896.0  	 0.05039785569881382 	 0.04737515872747906 	 0.050883987414340325 
1897.0  	 0.05038351567565217 	 0.047362134074318295 	 0.05086949634035571 
1898.0  	 0.05036918485909514 	 0.04734911886266775 	 0.05085501412751945 
1899.0  	 0.05035486323399718 	 0.047336113078559394 	 0.05084054075986701 
1900.0  	 0.0503405507852506 	 0.04732311670805603 	 0.05082607622147697 
1901.0  	 0.05032624749778542 	 0.047310129737251044 	 0.050811620496470686 
1902.0  	 0.05031195335656934 	 0.0472971521522685 	 0.05079717356901235 
1903.0  	 0.050297668346607455 	 0.047284183939262814 	 0.0507827354233086 
1904.0  	 0.05028339245294231 	 0.047271225084418944 	 0.05076830604360873 
1905.0  	 0.05026912566065374 	 0.04725827557395209 	 0.05075388541420424 
1906.0  	 0.05025486795485879 	 0.047245335394107836 	 0.050739473519428986 
1907.0  	 0.05024061932071136 	 0.047232404531161704 	 0.050725070343658654 
1908.0  	 0.0502263797434026 	 0.04721948297141954 	 0.05071067587131117 
1909.0  	 0.05021214920816021 	 0.04720657070121702 	 0.05069629008684602 
1910.0  	 0.050197927700248814 	 0.04719366770691983 	 0.05068191297476457 
1911.0  	 0.0501837152049695 	 0.04718077397492343 	 0.05066754451960956 
1912.0  	 0.05016951170765994 	 0.04716788949165303 	 0.050653184705965235 
1913.0  	 0.05015531719369426 	 0.047155014243563644 	 0.050638833518457244 
1914.0  	 0.0501411316484827 	 0.047142148217139655 	 0.05062449094175213 
1915.0  	 0.05012695505747187 	 0.04712929139889523 	 0.05061015696055775 
1916.0  	 0.05011278740614429 	 0.047116443775373704 	 0.050595831559622675 
1917.0  	 0.050098628680018575 	 0.04710360533314793 	 0.050581514723736384 
1918.0  	 0.050084478864649076 	 0.04709077605881998 	 0.05056720643772889 
1919.0  	 0.05007033794562599 	 0.04707795593902113 	 0.05055290668647083 
1920.0  	 0.050056205908575055 	 0.04706514496041175 	 0.05053861545487318 
1921.0  	 0.05004208273915765 	 0.04705234310968126 	 0.05052433272788723 
1922.0  	 0.050027968423070515 	 0.04703955037354803 	 0.05051005849050436 
1923.0  	 0.050013862946045776 	 0.04702676673875933 	 0.05049579272775609 
1924.0  	 0.04999976629385075 	 0.04701399219209122 	 0.05048153542471373 
1925.0  	 0.04998567845228776 	 0.0470012267203484 	 0.05046728656648834 
1926.0  	 0.049971599407194374 	 0.04698847031036439 	 0.05045304613823081 
1927.0  	 0.049957529144442826 	 0.04697572294900108 	 0.050438814125131334 
1928.0  	 0.04994346764994031 	 0.046962984623148976 	 0.05042459051241966 
1929.0  	 0.04992941490962868 	 0.04695025531972696 	 0.05041037528536481 
1930.0  	 0.049915370909484356 	 0.04693753502568224 	 0.050396168429274905 
1931.0  	 0.04990133563551831 	 0.0469248237279903 	 0.050381969929497145 
1932.0  	 0.04988730907377581 	 0.04691212141365476 	 0.05036777977141764 
1933.0  	 0.049873291210336505 	 0.04689942806970739 	 0.05035359794046132 
1934.0  	 0.04985928203131427 	 0.04688674368320804 	 0.0503394244220918 
1935.0  	 0.04984528152285696 	 0.046874068241244425 	 0.05032525920181125 
1936.0  	 0.04983128967114642 	 0.046861401730932103 	 0.050311102265160196 
1937.0  	 0.049817306462398514 	 0.046848744139414616 	 0.05029695359771766 
1938.0  	 0.04980333188286279 	 0.04683609545386308 	 0.05028281318510073 
1939.0  	 0.0497893659188225 	 0.046823455661476325 	 0.05026868101296465 
1940.0  	 0.04977540855659447 	 0.04681082474948073 	 0.050254557067002575 
1941.0  	 0.049761459782529056 	 0.04679820270513021 	 0.05024044133294554 
1942.0  	 0.04974751958300994 	 0.04678558951570605 	 0.05022633379656232 
1943.0  	 0.049733587944454254 	 0.04677298516851707 	 0.05021223444365939 
1944.0  	 0.04971966485331211 	 0.04676038965089917 	 0.05019814326008058 
1945.0  	 0.049705750296066865 	 0.04674780295021555 	 0.05018406023170717 
1946.0  	 0.04969184425923482 	 0.04673522505385656 	 0.05016998534445776 
1947.0  	 0.049677946729365256 	 0.04672265594923968 	 0.050155918584288105 
1948.0  	 0.04966405769304012 	 0.046710095623809206 	 0.05014185993719089 
1949.0  	 0.049650177136874224 	 0.04669754406503654 	 0.050127809389195886 
1950.0  	 0.04963630504751488 	 0.046685001260419856 	 0.05011376692636962 
1951.0  	 0.049622441411641974 	 0.04667246719748406 	 0.05009973253481526 
1952.0  	 0.04960858621596781 	 0.04665994186378087 	 0.05008570620067268 
1953.0  	 0.049594739447237 	 0.04664742524688858 	 0.050071687910118144 
1954.0  	 0.04958090109222641 	 0.046634917334412045 	 0.05005767764936433 
1955.0  	 0.0495670711377451 	 0.04662241811398269 	 0.050043675404660204 
1956.0  	 0.04955324957063406 	 0.04660992757325823 	 0.05002968116229079 
1957.0  	 0.04953943637776633 	 0.0465974456999229 	 0.05001569490857725 
1958.0  	 0.04952563154604675 	 0.046584972481687054 	 0.050001716629876576 
1959.0  	 0.04951183506241199 	 0.04657250790628738 	 0.04998774631258165 
1960.0  	 0.04949804691383029 	 0.04656005196148664 	 0.049973783943121006 
1961.0  	 0.049484267087301595 	 0.04654760463507372 	 0.04995982950795881 
1962.0  	 0.04947049556985724 	 0.046535165914863494 	 0.04994588299359473 
1963.0  	 0.04945673234856006 	 0.04652273578869679 	 0.04993194438656379 
1964.0  	 0.049442977410504144 	 0.04651031424444031 	 0.04991801367343633 
1965.0  	 0.04942923074281469 	 0.04649790126998643 	 0.049904090840817726 
1966.0  	 0.049415492332648185 	 0.04648549685325347 	 0.04989017587534859 
1967.0  	 0.049401762167192075 	 0.04647310098218525 	 0.049876268763704365 
1968.0  	 0.04938804023366481 	 0.046460713644751295 	 0.0498623694925954 
1969.0  	 0.04937432651931556 	 0.04644833482894652 	 0.049848478048766715 
1970.0  	 0.049360621011424397 	 0.046435964522791445 	 0.04983459441899806 
1971.0  	 0.049346923697302036 	 0.04642360271433194 	 0.04982071859010366 
1972.0  	 0.04933323456428969 	 0.046411249391639146 	 0.04980685054893216 
1973.0  	 0.04931955359975922 	 0.04639890454280954 	 0.04979299028236654 
1974.0  	 0.049305880791112734 	 0.04638656815596469 	 0.04977913777732395 
1975.0  	 0.04929221612578281 	 0.04637424021925143 	 0.04976529302075575 
1976.0  	 0.04927855959123217 	 0.04636192072084154 	 0.04975145599964721 
1977.0  	 0.04926491117495369 	 0.04634960964893185 	 0.04973762670101757 
1978.0  	 0.04925127086447033 	 0.046337306991744105 	 0.04972380511191981 
1979.0  	 0.049237638647334984 	 0.04632501273752487 	 0.04970999121944067 
1980.0  	 0.049224014511130516 	 0.04631272687454559 	 0.049696185010700465 
1981.0  	 0.049210398443469486 	 0.0463004493911024 	 0.049682386472853 
1982.0  	 0.04919679043199425 	 0.04628818027551611 	 0.04966859559308551 
1983.0  	 0.04918319046437674 	 0.04627591951613212 	 0.04965481235861849 
1984.0  	 0.049169598528318446 	 0.046263667101320356 	 0.0496410367567056 
1985.0  	 0.0491560146115503 	 0.04625142301947525 	 0.04962726877463365 
1986.0  	 0.049142438701832644 	 0.046239187259015636 	 0.049613508399722436 
1987.0  	 0.049128870786955034 	 0.04622695980838465 	 0.04959975561932459 
1988.0  	 0.04911531085473638 	 0.04621474065604984 	 0.049586010420825666 
1989.0  	 0.04910175889302453 	 0.046202529790502794 	 0.049572272791643765 
1990.0  	 0.049088214889696474 	 0.046190327200259354 	 0.049558542719229666 
1991.0  	 0.04907467883265811 	 0.04617813287385947 	 0.04954482019106664 
1992.0  	 0.04906115070984424 	 0.046165946799867075 	 0.049531105194670334 
1993.0  	 0.04904763050921847 	 0.046153768966870096 	 0.04951739771758877 
1994.0  	 0.049034118218773036 	 0.04614159936348036 	 0.0495036977474021 
1995.0  	 0.04902061382652884 	 0.04612943797833351 	 0.0494900052717226 
1996.0  	 0.04900711732053537 	 0.04611728480008904 	 0.049476320278194624 
1997.0  	 0.048993628688870465 	 0.04610513981743004 	 0.049462642754494315 
1998.0  	 0.048980147919640414 	 0.04609300301906335 	 0.04944897268832976 
1999.0  	 0.04896667500097977 	 0.04608087439371939 	 0.04943531006744073 
2000.0  	 0.04895320992105134 	 0.04606875393015209 	 0.04942165487959861 
